cell,stimul,frame,time,mask,int,delta,rel
cell3_01_27,20,113,18.6,up,1605.689,-0.07452054077604436,0.8052978398691615
cell3_01_27,20,113,18.6,down,2091.525,-0.07683142494475381,1.0489581510070431
cell3_01_27,20,114,18.8,cell,1993.685,-0.0743006429658858,1993.685
cell3_01_27,20,114,18.8,up,1622.63,-0.06475616702825568,0.8138848413866785
cell3_01_27,20,114,18.8,down,2081.259,-0.0813626873449246,1.0439256953831724
cell3_01_27,20,115,19.0,cell,1987.935,-0.0769704585600976,1987.935
cell3_01_27,20,115,19.0,up,1657.109,-0.04488332348596163,0.8335830899903669
cell3_01_27,20,115,19.0,down,2084.728,-0.07983152143159979,1.0486902237749223
cell3_01_27,20,116,19.2,cell,1986.941,-0.07743198842107957,1986.941
cell3_01_27,20,116,19.2,up,1573.824,-0.09288673931646617,0.7920839119027692
cell3_01_27,20,116,19.2,down,2078.9,-0.08240391547681654,1.0462816963362274
cell3_01_27,20,117,19.4,cell,2003.055,-0.0699500043367093,2003.055
cell3_01_27,20,117,19.4,up,1566.697,-0.09699456599142582,0.7821537601313993
cell3_01_27,20,117,19.4,down,2100.956,-0.07266871934412936,1.0488758421511142
cell3_01_27,20,118,19.6,cell,2003.924,-0.06954651394516671,2003.924
cell3_01_27,20,118,19.6,up,1604.0,-0.07549403863685634,0.8004295572087564
cell3_01_27,20,118,19.6,down,2115.773,-0.06612871204008394,1.0558149909876822
cell3_01_27,20,119,19.8,cell,1995.423,-0.07349366218280054,1995.423
cell3_01_27,20,119,19.8,up,1612.471,-0.0706115635753182,0.8080848020695361
cell3_01_27,20,119,19.8,down,2092.2,-0.07653348980739612,1.0484994910853487
cell3_01_27,20,120,20.0,cell,1984.631,-0.07850455781631942,1984.631
cell3_01_27,20,120,20.0,up,1645.395,-0.05163498360529318,0.8290684767092723
cell3_01_27,20,120,20.0,down,2078.224,-0.08270229199956299,1.0471588925094892
cell3_01_27,20,121,20.2,cell,2002.273,-0.07031309925752217,2002.273
cell3_01_27,20,121,20.2,up,1641.134,-0.05409091870589687,0.8196354842721247
cell3_01_27,20,121,20.2,down,2107.829,-0.06963507756774383,1.05271808589538
cell3_01_27,20,122,20.4,cell,1982.746,-0.07937979301546537,1982.746
cell3_01_27,20,122,20.4,up,1636.143,-0.05696760776647258,0.8251904177337894
cell3_01_27,20,122,20.4,down,2072.739,-0.08512329085646317,1.0453880628179302
cell3_01_27,20,123,20.6,cell,1985.731,-0.07799381048525285,1985.731
cell3_01_27,20,123,20.6,up,1587.857,-0.08479846490511399,0.799633485099442
cell3_01_27,20,123,20.6,down,2089.518,-0.07771728541983106,1.0522663945922182
cell3_01_27,20,124,20.8,cell,1992.243,-0.07497018628533857,1992.243
cell3_01_27,20,124,20.8,up,1646.706,-0.050879355603206514,0.8265588083381394
cell3_01_27,20,124,20.8,down,2083.707,-0.08028217591344035,1.0459100621761501
cell3_01_27,20,125,21.0,cell,1982.043,-0.07970620699159257,1982.043
cell3_01_27,20,125,21.0,up,1619.176,-0.06674696727173976,0.816922740828529
cell3_01_27,20,125,21.0,down,2079.831,-0.08199298567995708,1.0493369720031303
cell3_01_27,20,126,21.2,cell,1995.271,-0.07356423817763885,1995.271
cell3_01_27,20,126,21.2,up,1647.151,-0.050622868600209786,0.8255274596784097
cell3_01_27,20,126,21.2,down,2082.144,-0.08097206127594447,1.0435394490272247
cell3_01_27,20,127,21.4,cell,1981.732,-0.07985060919155773,1981.732
cell3_01_27,20,127,21.4,up,1667.571,-0.038853285226746415,0.8414715006872776
cell3_01_27,20,127,21.4,down,2075.777,-0.08378236204565868,1.0474559627638853
cell3_01_27,20,128,21.6,cell,1989.017,-0.07646806891263022,1989.017
cell3_01_27,20,128,21.6,up,1605.395,-0.07468999511060848,0.8071298535909949
cell3_01_27,20,128,21.6,down,2080.31,-0.08178156207878029,1.0458985518977464
cell3_01_27,20,129,21.8,cell,1971.615,-0.08454809169010394,1971.615
cell3_01_27,20,129,21.8,up,1574.857,-0.09229134364434145,0.798764971863168
cell3_01_27,20,129,21.8,down,2063.682,-0.08912091832172206,1.0466962363341725
cell3_01_27,20,130,22.0,cell,1996.963,-0.0727786159193073,1996.963
cell3_01_27,20,130,22.0,up,1651.908,-0.04788105135694026,0.827210118565041
cell3_01_27,20,130,22.0,down,2087.002,-0.07882781105774553,1.0450879660764871
cell3_01_27,20,131,22.2,cell,1988.801,-0.07656836111582153,1988.801
cell3_01_27,20,131,22.2,up,1658.345,-0.04417092363044733,0.8338415960168967
cell3_01_27,20,131,22.2,down,2086.963,-0.07884502508790388,1.0493573766304423
cell3_01_27,20,132,22.4,cell,1978.268,-0.08145899896866199,1978.268
cell3_01_27,20,132,22.4,up,1596.639,-0.07973673712912205,0.8070893326889986
cell3_01_27,20,132,22.4,down,2084.28,-0.08002926208572758,1.0535882903630853
cell3_01_27,20,133,22.6,cell,1975.586,-0.08270429382495349,1975.586
cell3_01_27,20,133,22.6,up,1557.874,-0.10207992515421067,0.7885629883993914
cell3_01_27,20,133,22.6,down,2077.619,-0.08296933015971333,1.0516469543720193
cell3_01_27,20,134,22.8,cell,1978.028,-0.08157043474998563,1978.028
cell3_01_27,20,134,22.8,up,1632.454,-0.05909385620255033,0.8252936763281409
cell3_01_27,20,134,22.8,down,2070.12,-0.08627927918941153,1.0465574804805593
cell3_01_27,20,135,23.0,cell,1984.207,-0.0787014276966578,1984.207
cell3_01_27,20,135,23.0,up,1596.79,-0.07964970446068945,0.8047497060538542
cell3_01_27,20,135,23.0,down,2090.436,-0.07731209363302438,1.0535372569495018
cell3_01_27,20,136,23.2,cell,1971.232,-0.08472592462446624,1971.232
cell3_01_27,20,136,23.2,up,1605.723,-0.0745009440162649,0.8145783956429279
cell3_01_27,20,136,23.2,down,2066.075,-0.08806468308661503,1.0481135655265337
cell3_01_27,20,137,23.4,cell,1978.091,-0.08154118285738823,1978.091
cell3_01_27,20,137,23.4,up,1645.899,-0.05134449046032626,0.832064348910136
cell3_01_27,20,137,23.4,down,2077.555,-0.08299757882458887,1.0502828231865975
cell3_01_27,20,138,23.6,cell,1981.399,-0.08000522633814429,1981.399
cell3_01_27,20,138,23.6,up,1583.0,-0.08759791967714688,0.7989304526751049
cell3_01_27,20,138,23.6,down,2076.008,-0.08368040202087411,1.0477485857215028
cell3_01_27,20,139,23.8,cell,1987.781,-0.07704196318644692,1987.781
cell3_01_27,20,139,23.8,up,1626.571,-0.0624846720196946,0.8182848110531291
cell3_01_27,20,139,23.8,down,2083.772,-0.08025348586317624,1.0482905309991393
cell3_01_27,20,140,24.0,cell,1986.471,-0.07765021682617167,1986.471
cell3_01_27,20,140,24.0,up,1654.471,-0.04640380149473713,0.8328694453631591
cell3_01_27,20,140,24.0,down,2084.41,-0.07997188198519956,1.0493030102125829
cell3_01_27,20,141,24.2,cell,1974.789,-0.08307435348209903,1974.789
cell3_01_27,20,141,24.2,up,1650.193,-0.04886953497523061,0.8356300343986117
cell3_01_27,20,141,24.2,down,2074.875,-0.08418049166624647,1.0506818703162717
cell3_01_27,20,142,24.4,cell,1979.55,-0.08086374617009168,1979.55
cell3_01_27,20,142,24.4,up,1588.059,-0.08468203709701214,0.8022323255285292
cell3_01_27,20,142,24.4,down,2084.709,-0.07983990775398478,1.0531226793968325
cell3_01_27,20,143,24.6,cell,1967.057,-0.08666444290374174,1967.057
cell3_01_27,20,143,24.6,up,1619.008,-0.06684379832006201,0.8230610500864998
cell3_01_27,20,143,24.6,down,2063.504,-0.08919948492090672,1.0490311160276493
cell3_01_27,20,144,24.8,cell,1977.994,-0.08158622148567318,1977.994
cell3_01_27,20,144,24.8,up,1570.218,-0.09496514860367034,0.7938436618109055
cell3_01_27,20,144,24.8,down,2085.22,-0.07961435982037021,1.054209466762791
cell3_01_27,20,145,25.0,cell,1970.049,-0.08527521016324059,1970.049
cell3_01_27,20,145,25.0,up,1603.899,-0.07555225254090733,0.8141416787095143
cell3_01_27,20,145,25.0,down,2064.548,-0.08873867857512671,1.0479678424242238
cell3_01_27,20,146,25.2,cell,1971.141,-0.08476817735821807,1971.141
cell3_01_27,20,146,25.2,up,1599.101,-0.07831770117096977,0.8112565260425307
cell3_01_27,20,146,25.2,down,2068.525,-0.08698328888435322,1.0494048878289275
cell3_01_27,20,147,25.4,cell,1983.113,-0.07920938913319134,1983.113
cell3_01_27,20,147,25.4,up,1600.63,-0.07743642335617909,0.8071300021733507
cell3_01_27,20,147,25.4,down,2077.478,-0.083031565499517,1.0475842778500266
cell3_01_27,20,148,25.6,cell,1971.278,-0.08470456609971252,1971.278
cell3_01_27,20,148,25.6,up,1628.773,-0.061215493636326994,0.8262523094155162
cell3_01_27,20,148,25.6,down,2081.187,-0.0813944670929095,1.0557552004334243
cell3_01_27,20,149,25.8,cell,1981.699,-0.07986593161148968,1981.699
cell3_01_27,20,149,25.8,up,1612.462,-0.0706167509529069,0.8136765472455706
cell3_01_27,20,149,25.8,down,2074.53,-0.08433276962534038,1.046844147370514
cell3_01_27,20,150,26.0,cell,1979.159,-0.081045293630498,1979.159
cell3_01_27,20,150,26.0,up,1645.42,-0.0516205742231023,0.8313733257408829
cell3_01_27,20,150,26.0,down,2075.773,-0.08378412758721336,1.0488156838333857
cell3_01_27,20,151,26.2,cell,1966.774,-0.08679584426255257,1966.774
cell3_01_27,20,151,26.2,up,1600.471,-0.07752806702691278,0.813754401878406
cell3_01_27,20,151,26.2,down,2069.87,-0.08638962553658108,1.0524188340907497
cell3_01_27,20,152,26.4,cell,1967.492,-0.0864624655500927,1967.492
cell3_01_27,20,152,26.4,up,1563.916,-0.09859746566633285,0.7948779461365028
cell3_01_27,20,152,26.4,down,2057.248,-0.0919607919124777,1.04561949934231
cell3_01_27,20,153,26.6,cell,1970.49,-0.08507044691505843,1970.49
cell3_01_27,20,153,26.6,up,1624.664,-0.06358381969321046,0.8244974600226339
cell3_01_27,20,153,26.6,down,2063.752,-0.0890900213445145,1.0473293444777694
cell3_01_27,20,154,26.8,cell,1979.299,-0.08098028942472596,1979.299
cell3_01_27,20,154,26.8,up,1588.361,-0.08450797176014693,0.8024866379460608
cell3_01_27,20,154,26.8,down,2079.882,-0.08197047502513452,1.0508174863929098
cell3_01_27,20,155,27.0,cell,1962.589,-0.08873900569938323,1962.589
cell3_01_27,20,155,27.0,up,1670.647,-0.037080354841987656,0.8512464912419259
cell3_01_27,20,155,27.0,down,2056.84,-0.09214087715105838,1.0480238093660976
cell3_01_27,20,156,27.2,cell,1968.73,-0.08588764264476499,1968.73
cell3_01_27,20,156,27.2,up,1575.252,-0.09206367540572648,0.8001361283670183
cell3_01_27,20,156,27.2,down,2069.12,-0.08672066457808976,1.0509922640483966
cell3_01_27,20,157,27.4,cell,1954.03,-0.09271308425083692,1954.03
cell3_01_27,20,157,27.4,up,1636.311,-0.05687077671815032,0.837403212847295
cell3_01_27,20,157,27.4,down,2047.469,-0.09627709962836217,1.0478186107685143
cell3_01_27,20,158,27.6,cell,1966.479,-0.08693281741042945,1966.479
cell3_01_27,20,158,27.6,up,1581.597,-0.08840657420569582,0.8042786116709103
cell3_01_27,20,158,27.6,down,2064.908,-0.08857977983520249,1.0500534203518064
cell3_01_27,20,159,27.8,cell,1976.628,-0.0822204768077068,1976.628
cell3_01_27,20,159,27.8,up,1636.723,-0.056633310099645555,0.8280379515012435
cell3_01_27,20,159,27.8,down,2073.546,-0.08476709284779993,1.0490319878095422
cell3_01_27,20,160,28.0,cell,1960.164,-0.08986497140650732,1960.164
cell3_01_27,20,160,28.0,up,1603.588,-0.07573150525536111,0.8180886905381386
cell3_01_27,20,160,28.0,down,2052.13,-0.09421980233173288,1.0469175028211926
cell3_01_27,20,161,28.2,cell,1976.781,-0.08214943649711298,1976.781
cell3_01_27,20,161,28.2,up,1597.664,-0.0791459524592983,0.808214971714115
cell3_01_27,20,161,28.2,down,2069.147,-0.08670874717259543,1.0467254592188007
cell3_01_27,20,162,28.4,cell,1962.837,-0.08862385539201546,1962.837
cell3_01_27,20,162,28.4,up,1575.042,-0.09218471421612941,0.8024313786626194
cell3_01_27,20,162,28.4,down,2064.177,-0.08890243255432617,1.0516293507815473
cell3_01_27,20,163,28.6,cell,1974.138,-0.08337662303893939,1974.138
cell3_01_27,20,163,28.6,up,1639.294,-0.05515144923514133,0.8303847046153816
cell3_01_27,20,163,28.6,down,2070.598,-0.08606829697362331,1.0488618323541719
cell3_01_27,20,164,28.8,cell,1963.695,-0.08822547247378353,1963.695
cell3_01_27,20,164,28.8,up,1505.462,-0.13228890672962534,0.7666475700146917
cell3_01_27,20,164,28.8,down,2061.022,-0.0902950034556061,1.0495631959138256
cell3_01_27,20,165,29.0,cell,1966.398,-0.08697042698662624,1966.398
cell3_01_27,20,165,29.0,up,1611.445,-0.07120292462042957,0.8194907643315341
cell3_01_27,20,165,29.0,down,2069.957,-0.08635122500776608,1.05266431312481
cell3_01_27,20,166,29.2,cell,1972.322,-0.08421982045095482,1972.322
cell3_01_27,20,166,29.2,up,1583.639,-0.08722961586834953,0.8029312657872295
cell3_01_27,20,166,29.2,down,2071.8,-0.08553775173643197,1.050436997609924
cell3_01_27,20,167,29.4,cell,1962.653,-0.08870928949103023,1962.653
cell3_01_27,20,167,29.4,up,1590.361,-0.08335522118488117,0.8103118584895038
cell3_01_27,20,167,29.4,down,2057.674,-0.09177276173690081,1.0484145694628648
cell3_01_27,20,168,29.6,cell,1972.144,-0.08430246865543645,1972.144
cell3_01_27,20,168,29.6,up,1543.0,-0.11065293118246218,0.78239722859994
cell3_01_27,20,168,29.6,down,2074.527,-0.08433409378150648,1.051914566076311
cell3_01_27,20,169,29.8,cell,1966.171,-0.0870758266631281,1966.171
cell3_01_27,20,169,29.8,up,1614.168,-0.06963345471220525,0.8209703021761585
cell3_01_27,20,169,29.8,down,2072.469,-0.08524246491140629,1.0540634563321298
cell3_01_27,20,170,30.0,cell,1966.485,-0.08693003151589643,1966.485
cell3_01_27,20,170,30.0,up,1604.437,-0.07524216263616083,0.8158907899119495
cell3_01_27,20,170,30.0,down,2057.53,-0.09183632123287037,1.0462983445080944
cell3_01_27,20,171,30.2,cell,1965.355,-0.08745470831962844,1965.355
cell3_01_27,20,171,30.2,up,1611.697,-0.0710576780479461,0.8200538833951118
cell3_01_27,20,171,30.2,down,2053.592,-0.0935744968934853,1.044896214678773
cell3_01_27,20,172,30.4,cell,1958.109,-0.09081914028409087,1958.109
cell3_01_27,20,172,30.4,up,1592.361,-0.0822024706096154,0.8132136668591995
cell3_01_27,20,172,30.4,down,2052.7,-0.09396821266018641,1.0483073209918343
cell3_01_27,20,173,30.6,cell,1961.521,-0.08923489492627334,1961.521
cell3_01_27,20,173,30.6,up,1624.504,-0.06367603973923178,0.8281858822821677
cell3_01_27,20,173,30.6,down,2064.277,-0.08885829401545839,1.0523858781017383
cell3_01_27,20,174,30.8,cell,1951.517,-0.09387990974444632,1951.517
cell3_01_27,20,174,30.8,up,1569.899,-0.09514901232042534,0.8044505889520818
cell3_01_27,20,174,30.8,down,2054.338,-0.0932452233935313,1.0526877295970263
cell3_01_27,20,175,31.0,cell,1951.121,-0.09406377878363027,1951.121
cell3_01_27,20,175,31.0,up,1595.496,-0.08039553408288633,0.817732985294095
cell3_01_27,20,175,31.0,down,2044.135,-0.09774867851421543,1.047672081844232
cell3_01_27,20,176,31.2,cell,1958.093,-0.09082656933617904,1958.093
cell3_01_27,20,176,31.2,up,1581.261,-0.08860023630234048,0.8075515310049114
cell3_01_27,20,176,31.2,down,2056.712,-0.09219737448080927,1.0503648192399442
cell3_01_27,20,177,31.4,cell,1968.66,-0.08592014474765101,1968.66
cell3_01_27,20,177,31.4,up,1603.874,-0.07556666192309808,0.8147034023142645
cell3_01_27,20,177,31.4,down,2067.046,-0.08763609787420845,1.0499761258927391
cell3_01_27,20,178,31.6,cell,1971.647,-0.08453323358592749,1971.647
cell3_01_27,20,178,31.6,up,1530.555,-0.11782592163705337,0.7762824684134635
cell3_01_27,20,178,31.6,down,2075.304,-0.08399113733450347,1.0525738126551052
cell3_01_27,20,179,31.8,cell,1956.401,-0.09161219159451058,1956.401
cell3_01_27,20,179,31.8,up,1617.403,-0.06776888065671281,0.8267236624802379
cell3_01_27,20,179,31.8,down,2050.373,-0.09499531645964057,1.0480330975091507
cell3_01_27,20,180,32.0,cell,1956.449,-0.09158990443824586,1956.449
cell3_01_27,20,180,32.0,up,1600.05,-0.07777072102300625,0.8178337385743252
cell3_01_27,20,180,32.0,down,2046.794,-0.09657503476571995,1.0461780501306193
cell3_01_27,20,181,32.2,cell,1965.437,-0.08741663442767625,1965.437
cell3_01_27,20,181,32.2,up,1554.513,-0.10401712249594484,0.790924868108212
cell3_01_27,20,181,32.2,down,2057.993,-0.09163195979791247,1.0470918172396266
cell3_01_27,20,182,32.4,cell,1971.628,-0.08454205558528227,1971.628
cell3_01_27,20,182,32.4,up,1570.445,-0.09483431141337775,0.7965219605321084
cell3_01_27,20,182,32.4,down,2075.17,-0.08405028297658636,1.0525159918605336
cell3_01_27,20,183,32.6,cell,1966.216,-0.08705493245413,1966.216
cell3_01_27,20,183,32.6,up,1601.462,-0.0769568791168686,0.8144893541706507
cell3_01_27,20,183,32.6,down,2064.212,-0.0888869840657225,1.04983989551504
cell3_01_27,20,184,32.8,cell,1939.907,-0.09927061566597664,1939.907
cell3_01_27,20,184,32.8,up,1546.101,-0.10886559141551255,0.7969974849309788
cell3_01_27,20,184,32.8,down,2052.229,-0.09417610517825387,1.0579007137971046
cell3_01_27,20,185,33.0,cell,1958.42,-0.0906747380841256,1958.42
cell3_01_27,20,185,33.0,up,1600.975,-0.07723757388194587,0.8174829709663912
cell3_01_27,20,185,33.0,down,2054.528,-0.09316136016968261,1.0490742537351536
cell3_01_27,20,186,33.2,cell,1958.619,-0.09058233924877818,1958.619
cell3_01_27,20,186,33.2,up,1542.706,-0.1108223855170263,0.7876498696275284
cell3_01_27,20,186,33.2,down,2054.428,-0.0932054987085504,1.048916609100596
cell3_01_27,20,187,33.4,cell,1945.683,-0.09658872786212142,1945.683
cell3_01_27,20,187,33.4,up,1610.378,-0.07181791705233385,0.8276671996414626
cell3_01_27,20,187,33.4,down,2037.869,-0.10051439935967328,1.0473797633016273
cell3_01_27,20,188,33.6,cell,1946.675,-0.09612812663265045,1946.675
cell3_01_27,20,188,33.6,up,1598.168,-0.07885545931433138,0.8209731978887076
cell3_01_27,20,188,33.6,down,2042.631,-0.09841252213878746,1.0492922547420602
cell3_01_27,20,189,33.8,cell,1943.384,-0.0976561897840506,1943.384
cell3_01_27,20,189,33.8,up,1591.958,-0.08243474985053147,0.8191680079696035
cell3_01_27,20,189,33.8,down,2048.471,-0.09583483146890659,1.0540742333990607
cell3_01_27,20,190,34.0,cell,1954.578,-0.09245863921681464,1954.578
cell3_01_27,20,190,34.0,up,1582.941,-0.0876319258191172,0.8098633055319359
cell3_01_27,20,190,34.0,down,2042.276,-0.09856921395176824,1.044867997081723
cell3_01_27,20,191,34.2,cell,1939.777,-0.09933097671419355,1939.777
cell3_01_27,20,191,34.2,up,1565.487,-0.0976919800894615,0.8070448304109183
cell3_01_27,20,191,34.2,down,2033.568,-0.10241279791637835,1.048351434211252
cell3_01_27,20,192,34.4,cell,1936.689,-0.10076478376722416,1936.689
cell3_01_27,20,192,34.4,up,1578.706,-0.09007287516224254,0.8151572090304637
cell3_01_27,20,192,34.4,down,2037.4,-0.1007214091069633,1.0520016378468613
cell3_01_27,20,193,34.6,cell,1945.616,-0.09661983701774093,1945.616
cell3_01_27,20,193,34.6,up,1596.445,-0.07984855393492281,0.8205344734007122
cell3_01_27,20,193,34.6,down,2033.352,-0.1025081371603328,1.045094201527948
cell3_01_27,20,194,34.8,cell,1937.328,-0.10046808599945005,1937.328
cell3_01_27,20,194,34.8,up,1543.151,-0.11056589851402958,0.7965357440763774
cell3_01_27,20,194,34.8,down,2038.812,-0.10009817293814972,1.0523834890116697
cell3_01_27,20,195,35.0,cell,1938.789,-0.09978972068064249,1938.789
cell3_01_27,20,195,35.0,up,1606.235,-0.07420583986899691,0.8284733408328601
cell3_01_27,20,195,35.0,down,2035.335,-0.10163286993458388,1.049797064043586
cell3_01_27,20,196,35.2,cell,1932.087,-0.10290156487410466,1932.087
cell3_01_27,20,196,35.2,up,1560.84,-0.1003703960510916,0.8078518203372829
cell3_01_27,20,196,35.2,down,2025.254,-0.10608247603784923,1.0482209134474794
cell3_01_27,20,197,35.4,cell,1951.968,-0.093670503338709,1951.968
cell3_01_27,20,197,35.4,up,1556.773,-0.10271451434589454,0.7975402260692798
cell3_01_27,20,197,35.4,down,2054.076,-0.09336086636536507,1.052310283775144
cell3_01_27,20,198,35.6,cell,1950.005,-0.09458195516678512,1950.005
cell3_01_27,20,198,35.6,up,1612.176,-0.07078159428516993,0.8267548031928122
cell3_01_27,20,198,35.6,down,2041.351,-0.09897749543629558,1.0468439824513271
cell3_01_27,20,199,35.8,cell,1938.764,-0.0998013285745304,1938.764
cell3_01_27,20,199,35.8,up,1537.042,-0.11408697514617894,0.7927947909080219
cell3_01_27,20,199,35.8,down,2044.175,-0.09773102309866831,1.0543702069978604
cell3_01_27,20,200,36.0,cell,1929.61,-0.1040516750005156,1929.61
cell3_01_27,20,200,36.0,up,1591.899,-0.08246875599250192,0.8249848414964682
cell3_01_27,20,200,36.0,down,2027.272,-0.10519176032349653,1.0506122998947973
cell2_01_27,20,1,-19.0,cell,1409.256,-0.0012904328601792984,1409.256
cell2_01_27,20,1,-19.0,up,1581.088,0.0028853072603585122,1.1219310047287363
cell2_01_27,20,1,-19.0,down,1988.102,-0.0022554494483126406,1.4107458119745455
cell2_01_27,20,2,-18.0,cell,1414.075,0.0021246893064439097,1414.075
cell2_01_27,20,2,-18.0,up,1584.958,0.005340051170310208,1.1208443682265792
cell2_01_27,20,2,-18.0,down,1991.286,-0.0006575341255794301,1.408189806056963
cell2_01_27,20,3,-17.0,cell,1417.491,0.004545535399240085,1417.491
cell2_01_27,20,3,-17.0,up,1592.856,0.010349758509017619,1.1237150712068014
cell2_01_27,20,3,-17.0,down,2001.043,0.004239092697255941,1.4116795097817199
cell2_01_27,20,4,-16.0,cell,1410.17,-0.0006427006210646284,1410.17
cell2_01_27,20,4,-16.0,up,1581.229,0.0029747436663800537,1.1213038144337206
cell2_01_27,20,4,-16.0,down,1995.968,0.0016921642227362079,1.4154094896360012
cell2_01_27,20,5,-15.0,cell,1417.207,0.004344270677239549,1417.207
cell2_01_27,20,5,-15.0,up,1577.632,0.000693163861704103,1.113198001421105
cell2_01_27,20,5,-15.0,down,2002.696,0.0050686636860995515,1.4131287807638544
cell2_01_27,20,6,-14.0,cell,1410.639,-0.000310330358324289,1410.639
cell2_01_27,20,6,-14.0,up,1575.071,-0.0009312803639771542,1.1165656131724702
cell2_01_27,20,6,-14.0,down,1990.63,-0.0009867528604138884,1.4111548028942913
cell2_01_27,20,7,-13.0,cell,1410.668,-0.0002897786789650731,1410.668
cell2_01_27,20,7,-13.0,up,1579.796,0.0020657906888708407,1.119892136207811
cell2_01_27,20,7,-13.0,down,1990.959,-0.0008216416351691795,1.4113590157287188
cell2_01_27,20,8,-12.0,cell,1411.016,-4.315852665432117e-05,1411.016
cell2_01_27,20,8,-12.0,up,1565.66,-0.00690068474034777,1.1095976232728757
cell2_01_27,20,8,-12.0,down,1993.089,0.00024731553738785027,1.412520481695459
cell2_01_27,20,9,-11.0,cell,1410.134,-0.0006682130506140443,1410.134
cell2_01_27,20,9,-11.0,up,1567.224,-0.005908638364336409,1.1114007604951017
cell2_01_27,20,9,-11.0,down,1994.3,0.0008550653664801735,1.414262758007395
cell2_01_27,20,10,-10.0,cell,1400.113,-0.00776988128712189,1400.113
cell2_01_27,20,10,-10.0,up,1559.878,-0.010568211687981012,1.114108646944925
cell2_01_27,20,10,-10.0,down,1977.889,-0.0073809234404843575,1.4126638349904614
cell2_01_27,20,11,-9.0,cell,1412.503,0.0010106465494544668,1412.503
cell2_01_27,20,11,-9.0,up,1580.416,0.002459057155064571,1.11887620769655
cell2_01_27,20,11,-9.0,down,1988.509,-0.0020511933125236005,1.4077909923023173
cell2_01_27,20,12,-8.0,cell,1402.137,-0.006335515803568239,1402.137
cell2_01_27,20,12,-8.0,up,1553.513,-0.014605535973986719,1.1079609196533577
cell2_01_27,20,12,-8.0,down,1980.191,-0.006225646721598648,1.4122664190446441
cell2_01_27,20,13,-7.0,cell,1407.398,-0.002607157696366592,1407.398
cell2_01_27,20,13,-7.0,up,1560.442,-0.01021046606389499,1.1087425163315565
cell2_01_27,20,13,-7.0,down,1987.171,-0.0027226790857073323,1.411946727222861
cell2_01_27,20,14,-6.0,cell,1414.733,0.0025909998243185215,1414.733
cell2_01_27,20,14,-6.0,up,1566.025,-0.006669164965894963,1.1069403201876256
cell2_01_27,20,14,-6.0,down,2004.191,0.00581894113819954,1.4166567119025286
cell2_01_27,20,15,-5.0,cell,1400.649,-0.007390029558275765,1400.649
cell2_01_27,20,15,-5.0,up,1546.841,-0.01883759059083356,1.1043744721197102
cell2_01_27,20,15,-5.0,down,1984.164,-0.004231765572974578,1.4166033031830245
cell2_01_27,20,16,-4.0,cell,1413.296,0.0015726286781393884,1413.296
cell2_01_27,20,16,-4.0,up,1550.969,-0.016219197086885066,1.097412714675482
cell2_01_27,20,16,-4.0,down,2004.466,0.005956952040759659,1.4182917095923286
cell2_01_27,20,17,-3.0,cell,1414.514,0.0024357992112264562,1414.514
cell2_01_27,20,17,-3.0,up,1573.224,-0.0021028338527835093,1.112201081078024
cell2_01_27,20,17,-3.0,down,1997.883,0.0026532219623825867,1.4124165614479602
cell2_01_27,20,18,-2.0,cell,1397.966,-0.009291414238302766,1397.966
cell2_01_27,20,18,-2.0,up,1548.334,-0.017890579568208706,1.1075619864860806
cell2_01_27,20,18,-2.0,down,1986.069,-0.00327572641160311,1.4206847662961761
cell2_01_27,20,19,-1.0,cell,1404.712,-0.004510668412189324,1404.712
cell2_01_27,20,19,-1.0,up,1567.963,-0.005439890108663456,1.116216704918873
cell2_01_27,20,19,-1.0,down,1977.099,-0.0077773911242026966,1.4074764079754427
cell2_01_27,20,20,0.0,cell,1338.169,-0.051668268398412535,1338.169
cell2_01_27,20,20,0.0,up,1724.555,0.0938865332368519,1.2887423038495138
cell2_01_27,20,20,0.0,down,1761.579,-0.11593779010519041,1.3164099601769281
cell2_01_27,20,21,1.0,cell,1325.84,-0.06040556684047489,1325.84
cell2_01_27,20,21,1.0,up,1810.476,0.14838628814304136,1.3655312858263442
cell2_01_27,20,21,1.0,down,1690.224,-0.1517478553858529,1.274832558981476
cell2_01_27,20,22,2.0,cell,1319.383,-0.06498150455159458,1319.383
cell2_01_27,20,22,2.0,up,1806.006,0.14555096378193444,1.368826186179449
cell2_01_27,20,22,2.0,down,1675.934,-0.15891940374070773,1.2702407109990048
cell2_01_27,20,23,3.0,cell,1315.587,-0.06767164851185646,1315.587
cell2_01_27,20,23,3.0,up,1804.686,0.1447136867893927,1.3717724483443512
cell2_01_27,20,23,3.0,down,1665.309,-0.16425164315780588,1.2658296258628277
cell2_01_27,20,24,4.0,cell,1313.347,-0.06925908857270645,1313.347
cell2_01_27,20,24,4.0,up,1782.603,0.13070642328462234,1.3572978047690367
cell2_01_27,20,24,4.0,down,1673.92,-0.15993014540527573,1.2745451126016203
cell2_01_27,20,25,5.0,cell,1310.12,-0.07154599441036852,1310.12
cell2_01_27,20,25,5.0,up,1761.357,0.11723006950921347,1.3444241748847434
cell2_01_27,20,25,5.0,down,1674.977,-0.1593996816816171,1.27849128324123
cell2_01_27,20,26,6.0,cell,1300.759,-0.07817993477180443,1300.759
cell2_01_27,20,26,6.0,up,1725.697,0.09461090469555068,1.3266846510383552
