cell,stimul,frame,time,mask,int,delta,rel
cell11_01_22,20,88,68.0,cell,325.672,-0.09405829736748023,325.672
cell11_01_22,20,88,68.0,up,157.775,-0.09912404766377508,0.4844598246088088
cell11_01_22,20,88,68.0,down,372.405,-0.09692634131555024,1.1434971382249624
cell11_01_22,20,89,69.0,cell,327.555,-0.08882024120650533,327.555
cell11_01_22,20,89,69.0,up,137.217,-0.21650771318827583,0.41891285432980724
cell11_01_22,20,89,69.0,down,377.694,-0.08410063655653224,1.1530704767138344
cell11_01_22,20,90,70.0,cell,325.929,-0.0933433847634599,325.929
cell11_01_22,20,90,70.0,up,153.151,-0.12552652209637022,0.46989068171288845
cell11_01_22,20,90,70.0,down,374.784,-0.09115732040012127,1.1498946089485746
cell11_01_22,20,91,71.0,cell,324.967,-0.09601943894660267,324.967
cell11_01_22,20,91,71.0,up,147.202,-0.15949458446650627,0.45297522517671024
cell11_01_22,20,91,71.0,down,373.923,-0.09324522582600787,1.150649142836042
cell11_01_22,20,92,72.0,cell,326.525,-0.0916854551447976,326.525
cell11_01_22,20,92,72.0,up,143.306,-0.18174026794172046,0.4388821682872675
cell11_01_22,20,92,72.0,down,376.49,-0.08702030918460137,1.1530204425388562
cell11_01_22,20,93,73.0,cell,329.366,-0.08378247184510038,329.366
cell11_01_22,20,93,73.0,up,153.717,-0.12229473132456034,0.4667057316177141
cell11_01_22,20,93,73.0,down,378.59,-0.08192785692634137,1.1494507629809998
cell11_01_22,20,94,74.0,cell,328.342,-0.08663099521676175,328.342
cell11_01_22,20,94,74.0,up,162.841,-0.07019780729277006,0.4959493454995097
cell11_01_22,20,94,74.0,down,376.092,-0.087985450136405,1.1454276333822662
cell11_01_22,20,95,75.0,cell,328.853,-0.08520951529203613,328.853
cell11_01_22,20,95,75.0,up,152.488,-0.12931217100398504,0.46369654526490556
cell11_01_22,20,95,75.0,down,377.709,-0.0840642618975447,1.1485648602871192
cell11_01_22,20,96,76.0,cell,327.806,-0.08812201916911575,327.806
cell11_01_22,20,96,76.0,up,157.767,-0.09916972668528481,0.48128161168496003
cell11_01_22,20,96,76.0,down,376.224,-0.08766535313731437,1.1477032147062591
cell11_01_22,20,97,77.0,cell,327.949,-0.08772422733108091,327.949
cell11_01_22,20,97,77.0,up,139.903,-0.2011709817164008,0.4265998676623499
cell11_01_22,20,97,77.0,down,379.379,-0.08001454986359498,1.156823164577419
cell11_01_22,20,98,78.0,cell,324.672,-0.09684005847261828,324.672
cell11_01_22,20,98,78.0,up,150.178,-0.14250198846490522,0.46255297654247973
cell11_01_22,20,98,78.0,down,373.351,-0.0946323128220673,1.1499328553124384
cell11_01_22,20,99,79.0,cell,324.191,-0.09817808556418983,324.191
cell11_01_22,20,99,79.0,up,145.112,-0.17142822883591025,0.4476126727762338
cell11_01_22,20,99,79.0,down,371.265,-0.09969081539860566,1.1452045244932771
cell11_01_22,20,100,80.0,cell,326.362,-0.09213888220493498,326.362
cell11_01_22,20,100,80.0,up,154.016,-0.12058747789563616,0.471917686495364
cell11_01_22,20,100,80.0,down,375.056,-0.09049772658381332,1.149202419399317
cell11_01_22,20,101,81.0,cell,323.223,-0.10087083031396335,323.223
cell11_01_22,20,101,81.0,up,138.012,-0.21196836042575143,0.4269869409045767
cell11_01_22,20,101,81.0,down,373.38,-0.094561988481358,1.1551776946566301
cell11_01_22,20,102,82.0,cell,324.926,-0.09613349115191332,324.926
cell11_01_22,20,102,82.0,up,148.655,-0.15119813218481057,0.4575041701802872
cell11_01_22,20,102,82.0,down,373.556,-0.09413519248257052,1.1496648467651096
cell11_01_22,20,103,83.0,cell,326.547,-0.09162425640048444,326.547
cell11_01_22,20,103,83.0,up,155.926,-0.10968161151020002,0.47749941049833555
cell11_01_22,20,103,83.0,down,373.944,-0.09319430130342524,1.1451460279837204
cell11_01_22,20,104,84.0,cell,325.438,-0.09470922946608264,325.438
cell11_01_22,20,104,84.0,up,137.733,-0.2135614163009015,0.42322347113735953
cell11_01_22,20,104,84.0,down,376.058,-0.08806789936344349,1.155544220404501
cell11_01_22,20,105,85.0,cell,323.083,-0.10126027686868264,323.083
cell11_01_22,20,105,85.0,up,153.391,-0.12415615145107993,0.47477273641757683
cell11_01_22,20,105,85.0,down,371.165,-0.0999333131251894,1.1488224388160317
cell11_01_22,20,106,86.0,cell,328.956,-0.08492299389820689,328.956
cell11_01_22,20,106,86.0,up,145.702,-0.1680594009995713,0.44292245771470956
cell11_01_22,20,106,86.0,down,378.761,-0.08151318581388294,1.1514032271793189
cell11_01_22,20,107,87.0,cell,327.703,-0.08840854056294499,327.703
cell11_01_22,20,107,87.0,up,139.911,-0.20112530269489107,0.42694451988538407
cell11_01_22,20,107,87.0,down,377.956,-0.08346529251288265,1.153349221703799
cell11_01_22,20,108,88.0,cell,328.15,-0.08716509334894827,328.15
cell11_01_22,20,108,88.0,up,149.252,-0.14778933520465062,0.4548285844888009
cell11_01_22,20,108,88.0,down,378.06,-0.08321309487723552,1.152095078470212
cell11_01_22,20,109,89.0,cell,325.201,-0.09536850684800026,325.201
cell11_01_22,20,109,89.0,up,141.612,-0.19141280074639536,0.4354599155599152
cell11_01_22,20,109,89.0,down,374.64,-0.09150651712640197,1.152025977779896
cell11_01_22,20,110,90.0,cell,324.777,-0.09654797355657889,324.777
cell11_01_22,20,110,90.0,up,144.31,-0.17600755074225563,0.44433565184726753
cell11_01_22,20,110,90.0,down,373.202,-0.09499363443467718,1.1491023071215019
cell11_01_22,20,111,91.0,cell,326.679,-0.09125706393460635,326.679
cell11_01_22,20,111,91.0,up,142.523,-0.1862111021719805,0.4362784262226835
cell11_01_22,20,111,91.0,down,376.014,-0.08817459836314032,1.151019808435804
cell11_01_22,20,112,92.0,cell,329.017,-0.08475330647079353,329.017
cell11_01_22,20,112,92.0,up,148.864,-0.15000476774787017,0.45245078521778515
cell11_01_22,20,112,92.0,down,378.88,-0.08122461351924827,1.1515514395912674
cell11_01_22,20,113,93.0,cell,324.952,-0.0960611653631797,324.952
cell11_01_22,20,113,93.0,up,152.24,-0.13072822067078507,0.46849996307146907
cell11_01_22,20,113,93.0,down,374.318,-0.09228735980600186,1.1519178217090524
cell11_01_22,20,114,94.0,cell,326.121,-0.09280928663127337,326.121
cell11_01_22,20,114,94.0,up,134.76,-0.23053688266943648,0.41322085974224293
cell11_01_22,20,114,94.0,down,375.896,-0.08846074568050921,1.1526273990328744
cell11_01_22,20,115,95.0,cell,324.075,-0.0985007698523858,324.075
cell11_01_22,20,115,95.0,up,154.221,-0.11941695296945054,0.47588058319833376
cell11_01_22,20,115,95.0,down,372.508,-0.09667656865716888,1.1494499730000771
cell11_01_22,20,116,96.0,cell,324.588,-0.09707372640544988,324.588
cell11_01_22,20,116,96.0,up,141.101,-0.19433054824532614,0.43470799906342805
cell11_01_22,20,116,96.0,down,374.564,-0.09169081539860559,1.1539674910964053
cell11_01_22,20,117,97.0,cell,322.47,-0.10296549642613227,322.47
cell11_01_22,20,117,97.0,up,138.864,-0.20710354463497047,0.4306261047539306
cell11_01_22,20,117,97.0,down,370.997,-0.10034070930585022,1.150485316463547
cell11_01_22,20,118,98.0,cell,325.249,-0.09523498231495363,325.249
cell11_01_22,20,118,98.0,up,140.279,-0.1990240677054458,0.4312972522590384
cell11_01_22,20,118,98.0,down,374.606,-0.09158896635344045,1.151751427367955
cell11_01_22,20,119,99.0,cell,323.737,-0.09944100510592237,323.737
cell11_01_22,20,119,99.0,up,141.256,-0.19344551720357608,0.43632948967835
cell11_01_22,20,119,99.0,down,371.874,-0.09821400424371016,1.1486916849170778
cell11_01_22,20,120,100.0,cell,324.377,-0.09766067799863405,324.377
cell11_01_22,20,120,100.0,up,149.488,-0.14644180407011512,0.4608464841835272
cell11_01_22,20,120,100.0,down,373.306,-0.09474143679903005,1.1508399177500253
cell9_01_22,20,1,-3.8,cell,464.333,0.011658409262236985,464.333
cell9_01_22,20,1,-3.8,up,302.962,0.0799467587196144,0.652467087198196
cell9_01_22,20,1,-3.8,down,626.095,0.00788915802994352,1.348374980886562
cell9_01_22,20,2,-3.6,cell,460.918,0.004218030336701734,460.918
cell9_01_22,20,2,-3.6,up,279.838,-0.0024816938540823882,0.6071318542560716
cell9_01_22,20,2,-3.6,down,624.899,0.005963834503954909,1.3557704407291535
cell9_01_22,20,3,-3.4,cell,456.623,-0.0051396351055160786,456.623
cell9_01_22,20,3,-3.4,up,274.371,-0.02196951387745224,0.6008698641986934
cell9_01_22,20,3,-3.4,down,619.769,-0.002294451188621466,1.3572881786506594
cell9_01_22,20,4,-3.2,cell,457.757,-0.002668949980609187,457.757
cell9_01_22,20,4,-3.2,up,285.905,0.019144902831811708,0.6245781058509209
cell9_01_22,20,4,-3.2,down,619.191,-0.0032249169060306155,1.3526630941744202
cell9_01_22,20,5,-3.0,cell,455.168,-0.008309694062076432,455.168
cell9_01_22,20,5,-3.0,up,269.171,-0.04050557828599847,0.5913662647637795
cell9_01_22,20,5,-3.0,down,616.897,-0.0069178033346407675,1.3553171576209224
cell9_01_22,20,6,-2.8,cell,457.614,-0.0029805090395701684,457.614
cell9_01_22,20,6,-2.8,up,271.943,-0.03062443010513499,0.5942628503498582
cell9_01_22,20,6,-2.8,down,620.306,-0.0014299873646616604,1.3555223397885556
cell9_01_22,20,7,-2.6,cell,455.943,-0.006621174686588989,455.943
cell9_01_22,20,7,-2.6,up,274.762,-0.020575744419040327,0.6026235735607302
cell9_01_22,20,7,-2.6,down,617.254,-0.006343103920946902,1.353796417534648
cell9_01_22,20,8,-2.4,cell,460.443,0.003183131364628706,460.443
cell9_01_22,20,8,-2.4,up,291.19,0.03798396060088238,0.6324126982058583
cell9_01_22,20,8,-2.4,down,622.408,0.001953817026331586,1.3517590668117445
cell9_01_22,20,9,-2.2,cell,460.275,0.002817103938716565,460.275
cell9_01_22,20,9,-2.2,up,270.743,-0.03490198343018409,0.5882200858182608
cell9_01_22,20,9,-2.2,down,622.014,0.0013195549283052427,1.3513964477757863
cell9_01_22,20,10,-2.0,cell,460.746,0.003843287972077358,460.746
cell9_01_22,20,10,-2.0,up,284.457,0.013983321819585821,0.6173835475511453
cell9_01_22,20,10,-2.0,down,623.11,0.003083898226368351,1.3523937266954027
cell9_01_22,20,11,-1.8,cell,458.691,-0.0006340117913120707,458.691
cell9_01_22,20,11,-1.8,up,286.629,0.021725693337924856,0.6248847263190253
cell9_01_22,20,11,-1.8,down,621.868,0.0010845237955341305,1.3557449350434172
cell9_01_22,20,12,-1.6,cell,456.419,-0.005584096979837964,456.419
cell9_01_22,20,12,-1.6,up,283.714,0.011334803385826247,0.6216086534522007
cell9_01_22,20,12,-1.6,down,618.175,-0.004860476021753469,1.3544024240883925
cell9_01_22,20,13,-1.4,cell,459.11,0.00027887803879028536,459.11
cell9_01_22,20,13,-1.4,up,277.781,-0.009814133178770846,0.6050423645749384
cell9_01_22,20,13,-1.4,down,623.978,0.004481206604761292,1.3591034828254664
cell9_01_22,20,14,-1.2,cell,454.162,-0.01050150114819316,454.162
cell9_01_22,20,14,-1.2,up,269.286,-0.04009564609234789,0.5929293952378226
cell9_01_22,20,14,-1.2,down,618.622,-0.004140894402926633,1.362117482308075
cell9_01_22,20,15,-1.0,cell,457.434,-0.003372681281618767,457.434
cell9_01_22,20,15,-1.0,up,260.19,-0.07251950029622038,0.568803368354779
cell9_01_22,20,15,-1.0,down,623.472,0.003666646651458482,1.3629769540523877
cell9_01_22,20,16,-0.8,cell,462.536,0.007743223045783998,462.536
cell9_01_22,20,16,-0.8,up,285.124,0.016360928542759074,0.6164363422522788
cell9_01_22,20,16,-0.8,down,628.594,0.011912053925800942,1.359016379265614
cell9_01_22,20,17,-0.6,cell,456.906,-0.004523053191628354,456.906
cell9_01_22,20,17,-0.6,up,266.952,-0.04841548730956848,0.5842602198263975
cell9_01_22,20,17,-0.6,down,623.592,0.003859822924969048,1.364814644587727
cell9_01_22,20,18,-0.4,cell,459.014,6.971950969763326e-05,459.014
cell9_01_22,20,18,-0.4,up,261.781,-0.06684817751275937,0.5703115809103861
cell9_01_22,20,18,-0.4,down,625.425,0.006810590502842783,1.3625401403878747
cell9_01_22,20,19,-0.2,cell,459.451,0.0010218265640047997,459.451
cell9_01_22,20,19,-0.2,up,293.267,0.04538769248098826,0.6382987522064376
cell9_01_22,20,19,-0.2,down,623.108,0.0030806786218097347,1.3562012053516042
cell9_01_22,20,20,0.0,cell,423.339,-0.07765664012967824,423.339
cell9_01_22,20,20,0.0,up,283.086,0.009096217145717247,0.6686981355367685
cell9_01_22,20,20,0.0,down,558.788,-0.10046180397984959,1.3199539848679192
cell9_01_22,20,21,0.2,cell,415.331,-0.09510394743148959,415.331
cell9_01_22,20,21,0.2,up,320.248,0.14156491436694726,0.7710669321577247
cell9_01_22,20,21,0.2,down,545.937,-0.12114937307055117,1.3144624408002292
cell9_01_22,20,22,0.4,cell,416.958,-0.09155914611030486,416.958
cell9_01_22,20,22,0.4,up,322.448,0.14940709546287065,0.7733344845284176
cell9_01_22,20,22,0.4,down,550.728,-0.11343681035064222,1.3208236800828859
cell9_01_22,20,23,0.6,cell,410.931,-0.10469038001490252,410.931
cell9_01_22,20,23,0.6,up,319.152,0.13765808233006904,0.7766559349379822
cell9_01_22,20,23,0.6,down,540.874,-0.12929980201041746,1.3162161044068226
cell9_01_22,20,24,0.8,cell,415.505,-0.09472484759750922,415.505
cell9_01_22,20,24,0.8,up,333.438,0.18858235466477904,0.8024885380440668
cell9_01_22,20,24,0.8,down,542.59,-0.12653738129921646,1.3058567285592233
cell9_01_22,20,25,1.0,cell,410.971,-0.10460323062778054,410.971
cell9_01_22,20,25,1.0,up,293.648,0.04674581566169146,0.714522435889637
cell9_01_22,20,25,1.0,down,545.412,-0.12199451926715983,1.3271301381362677
cell9_01_22,20,26,1.2,cell,411.732,-0.10294521353778568,411.732
cell9_01_22,20,26,1.2,up,306.933,0.0941018955977562,0.7454679257381014
cell9_01_22,20,26,1.2,down,542.677,-0.12639732850092134,1.3180345467439984
cell9_01_22,20,27,1.4,cell,413.096,-0.09997341943692774,413.096
cell9_01_22,20,27,1.4,up,309.114,0.10187634876603295,0.7482861126711466
cell9_01_22,20,27,1.4,down,544.73,-0.12309240442161153,1.3186523229467242
cell9_01_22,20,28,1.6,cell,411.142,-0.10423066699783429,411.142
cell9_01_22,20,28,1.6,up,318.143,0.13406137290925682,0.773803211542484
cell9_01_22,20,28,1.6,down,542.076,-0.1273648196707534,1.3184641802588888
cell9_01_22,20,29,1.8,cell,410.415,-0.10581460710877541,410.415
cell9_01_22,20,29,1.8,up,309.657,0.1038119416456177,0.7544972771463031
cell9_01_22,20,29,1.8,down,542.171,-0.12721188845422415,1.3210311513955386
cell9_01_22,20,30,2.0,cell,409.93,-0.1068712934276289,409.93
cell9_01_22,20,30,2.0,up,294.352,0.04925531361238678,0.7180543019539921
cell9_01_22,20,30,2.0,down,543.05,-0.12579687225075945,1.3247383699656037
cell9_01_22,20,31,2.2,cell,409.413,-0.1079976992561799,409.413
cell9_01_22,20,31,2.2,up,300.771,0.07213665927362894,0.7346395937598464
cell9_01_22,20,31,2.2,down,544.079,-0.12414038570540642,1.3289245822677833
cell9_01_22,20,32,2.4,cell,407.453,-0.1122680192251548,407.453
cell9_01_22,20,32,2.4,up,291.867,0.04039721360176435,0.7163206553884743
cell9_01_22,20,32,2.4,down,543.444,-0.1251626101527331,1.333758740271884
cell9_01_22,20,33,2.6,cell,412.437,-0.1014092055897616,412.437
cell9_01_22,20,33,2.6,up,298.457,0.06388811061182578,0.7236426411791377
cell9_01_22,20,33,2.6,down,544.265,-0.12384096248146499,1.3196318468032693
cell9_01_22,20,34,2.8,cell,410.617,-0.10537450270380964,410.617
cell9_01_22,20,34,2.8,up,300.571,0.07142373371945412,0.7319984316285005
cell9_01_22,20,34,2.8,down,543.837,-0.12452995785698599,1.3244385887578936
cell9_01_22,20,35,3.0,cell,408.328,-0.11036162638186246,408.328
cell9_01_22,20,35,3.0,up,303.629,0.08232436544278766,0.7435909366979488
cell9_01_22,20,35,3.0,down,542.547,-0.12660660279722444,1.328703885111969
cell9_01_22,20,36,3.2,cell,411.042,-0.10444854046563917,411.042
cell9_01_22,20,36,3.2,up,306.105,0.09115038380347239,0.7447049206650416
cell9_01_22,20,36,3.2,down,545.435,-0.12195749381473711,1.3269568559903853
cell9_01_22,20,37,3.4,cell,406.495,-0.11435524704672508,406.495
cell9_01_22,20,37,3.4,up,314.267,0.1202448756693482,0.7731140604435479
cell9_01_22,20,37,3.4,down,538.602,-0.13295727278888414,1.3249904672874204
cell9_01_22,20,38,3.6,cell,409.956,-0.10681464632599962,409.956
cell9_01_22,20,38,3.6,up,309.657,0.1038119416456177,0.7553420367063781
cell9_01_22,20,38,3.6,down,546.351,-0.12048291492693977,1.3327064367883381
cell9_01_22,20,39,3.8,cell,411.424,-0.10361626381862468,411.424
cell9_01_22,20,39,3.8,up,295.152,0.05210701582908625,0.717391304347826
cell9_01_22,20,39,3.8,down,545.919,-0.1211783495115778,1.3269012016800188
cell9_01_22,20,40,4.0,cell,410.623,-0.10536143029574141,410.623
cell9_01_22,20,40,4.0,up,309.114,0.10187634876603295,0.752792707666156
cell9_01_22,20,40,4.0,down,545.972,-0.12109302999077731,1.329618652632707
cell9_01_22,20,41,4.2,cell,409.237,-0.10838115655951638,409.237
cell9_01_22,20,41,4.2,up,308.981,0.10140225327250674,0.7550172638348926
cell9_01_22,20,41,4.2,down,544.515,-0.12343851191165134,1.3305615083680116
cell9_01_22,20,42,4.4,cell,410.455,-0.10572745772165355,410.455
cell9_01_22,20,42,4.4,up,305.552,0.08917914464617892,0.744422652909576
cell9_01_22,20,42,4.4,down,546.601,-0.1200804643571261,1.331695313737194
cell9_01_22,20,43,4.6,cell,410.559,-0.10550086931513643,410.559
cell9_01_22,20,43,4.6,up,293.571,0.04647133932333415,0.7150519170204527
cell9_01_22,20,43,4.6,down,545.406,-0.1220041780808355,1.3284473120793843
cell9_01_22,20,44,4.8,cell,408.562,-0.10985180246719907,408.562
cell9_01_22,20,44,4.8,up,290.657,0.036084013999006334,0.7114146690098442
cell9_01_22,20,44,4.8,down,542.888,-0.1260576602199986,1.3287775172434049
cell9_01_22,20,45,5.0,cell,407.886,-0.11132462710955975,407.886
cell9_01_22,20,45,5.0,up,297.305,0.05978165941977865,0.7288923865982161
cell9_01_22,20,45,5.0,down,540.064,-0.13060374185661383,1.3240562313979884
cell9_01_22,20,46,5.2,cell,411.024,-0.10448775768984399,411.024
cell9_01_22,20,46,5.2,up,301.419,0.07444653806915537,0.7333367394604694
cell9_01_22,20,46,5.2,down,543.379,-0.12526724730088457,1.3220128265016156
cell9_01_22,20,47,5.4,cell,412.824,-0.10056603526935688,412.824
cell9_01_22,20,47,5.4,up,322.514,0.14964236089574845,0.7812384938860144
cell9_01_22,20,47,5.4,down,544.157,-0.12401482112762442,1.3181331511733814
cell9_01_22,20,48,5.6,cell,409.674,-0.10742904950520935,409.674
cell9_01_22,20,48,5.6,up,294.819,0.050919994781385224,0.7196429356024547
cell9_01_22,20,48,5.6,down,542.524,-0.12664362824964734,1.324282234166679
cell9_01_22,20,49,5.8,cell,411.975,-0.10241578101101993,411.975
cell9_01_22,20,49,5.8,up,295.81,0.054452540902321586,0.718029006614479
cell9_01_22,20,49,5.8,down,545.616,-0.12166611960219197,1.324391043145822
cell9_01_22,20,50,6.0,cell,409.165,-0.10853802545633588,409.165
cell9_01_22,20,50,6.0,up,309.876,0.10459259512743915,0.7573375044297532
cell9_01_22,20,50,6.0,down,542.966,-0.12593209564221677,1.3270098859873156
cell9_01_22,20,51,6.2,cell,412.694,-0.10084927077750316,412.694
cell9_01_22,20,51,6.2,up,314.81,0.12218046854893296,0.762817002427949
cell9_01_22,20,51,6.2,down,544.093,-0.12411784847349684,1.3183932889743974
cell9_01_22,20,52,6.4,cell,410.74,-0.10510651833840971,410.74
cell9_01_22,20,52,6.4,up,315.352,0.12411249680074672,0.7677654964210936
cell9_01_22,20,52,6.4,down,544.08,-0.12413877590312702,1.324633588157959
cell9_01_22,20,53,6.6,cell,409.8,-0.10715452893577518,409.8
cell9_01_22,20,53,6.6,up,315.676,0.12526743619851002,0.7703172279160566
cell9_01_22,20,53,6.6,down,540.761,-0.12948170966797334,1.3195729624206929
cell9_01_22,20,54,6.8,cell,414.024,-0.09795155365569885,414.024
cell9_01_22,20,54,6.8,up,306.324,0.09193103728529382,0.7398701524549302
cell9_01_22,20,54,6.8,down,547.908,-0.11797645277814024,1.3233725581125733
cell9_01_22,20,55,7.0,cell,408.32,-0.11037905625928682,408.32
cell9_01_22,20,55,7.0,up,306.105,0.09115038380347239,0.7496693769592477
cell9_01_22,20,55,7.0,down,541.403,-0.12844821660469177,1.3259281935736678
cell9_01_22,20,56,7.2,cell,408.394,-0.11021782989311121,408.394
cell9_01_22,20,56,7.2,up,316.981,0.129919275439501,0.7761646841040759
cell9_01_22,20,56,7.2,down,539.419,-0.13164206432673306,1.320829884866085
cell9_01_22,20,57,7.4,cell,411.771,-0.10286024288534182,411.771
cell9_01_22,20,57,7.4,up,317.657,0.13232896381261197,0.7714409222601882
cell9_01_22,20,57,7.4,down,542.288,-0.12702354158755141,1.3169650121062435
cell9_01_22,20,58,7.6,cell,408.639,-0.10968403989698934,408.639
cell9_01_22,20,58,7.6,up,310.457,0.10666364386231718,0.7597341418709422
cell9_01_22,20,58,7.6,down,541.288,-0.12863334386680605,1.3246116988344234
